,GameId,PlayId,PlayerName,ID,tag
0,2017091004,73,0,2553435.0,
1,2017091004,73,1,2541966.0,
2,2017091004,73,2,497238.0,
3,2017091004,73,3,2543847.0,
4,2017091004,73,4,2506106.0,
5,2017091004,118,5,2553435.0,
6,2017091004,118,6,2552656.0,
7,2017091004,118,7,2541966.0,
8,2017091004,118,8,2543847.0,
9,2017091004,118,9,2506106.0,
10,2017091004,174,10,2553435.0,
11,2017091004,174,11,497238.0,
12,2017091004,174,12,2543847.0,
13,2017091004,174,13,2506106.0,
14,2017091004,174,14,2543628.0,
15,2017091004,207,15,2553435.0,
16,2017091004,207,16,2541966.0,
17,2017091004,207,17,497238.0,
18,2017091004,207,18,2543847.0,
19,2017091004,207,19,2506106.0,
20,2017091004,254,20,2552374.0,
21,2017091004,254,21,2543466.0,
22,2017091004,254,22,497326.0,
23,2017091004,254,23,2558052.0,
24,2017091004,254,24,2532884.0,
25,2017091004,337,25,2552374.0,
26,2017091004,337,26,2543466.0,
27,2017091004,337,27,497326.0,
28,2017091004,337,28,2558052.0,
29,2017091004,337,29,2532884.0,
30,2017091004,361,30,2543466.0,
31,2017091004,361,31,497326.0,
32,2017091004,361,32,2558052.0,
33,2017091004,361,33,2532884.0,
34,2017091004,361,34,2540020.0,
35,2017091004,408,35,2553435.0,
36,2017091004,408,36,2541096.0,
37,2017091004,408,37,497238.0,
38,2017091004,408,38,2506106.0,
39,2017091004,408,39,2543628.0,
40,2017091004,533,40,2543466.0,
41,2017091004,533,41,497326.0,
42,2017091004,533,42,2532884.0,
43,2017091004,533,43,2543836.0,
44,2017091004,533,44,2540020.0,
45,2017091004,694,45,2553435.0,
46,2017091004,694,46,2541966.0,
47,2017091004,694,47,497238.0,
48,2017091004,694,48,2543847.0,
49,2017091004,694,49,2506106.0,
50,2017091004,757,50,2553435.0,
51,2017091004,757,51,2541966.0,
52,2017091004,757,52,497238.0,
53,2017091004,757,53,2506106.0,
54,2017091004,757,54,2543628.0,
55,2017091004,802,55,2553435.0,
56,2017091004,802,56,2541966.0,
57,2017091004,802,57,497238.0,
58,2017091004,802,58,2543847.0,
59,2017091004,802,59,2506106.0,
60,2017091004,897,60,2552374.0,
61,2017091004,897,61,2540928.0,
62,2017091004,897,62,497326.0,
63,2017091004,897,63,2558052.0,
64,2017091004,897,64,2532884.0,
65,2017091004,921,65,2543466.0,
66,2017091004,921,66,497326.0,
67,2017091004,921,67,2558052.0,
68,2017091004,921,68,2532884.0,
69,2017091004,921,69,2540020.0,
70,2017091004,966,70,2543466.0,
71,2017091004,966,71,497326.0,
72,2017091004,966,72,2558052.0,
73,2017091004,966,73,2532884.0,
74,2017091004,966,74,2540020.0,
75,2017091004,1030,75,2540928.0,
76,2017091004,1030,76,2543466.0,
77,2017091004,1030,77,497326.0,
78,2017091004,1030,78,2532884.0,
79,2017091004,1030,79,2540020.0,
80,2017091004,1086,80,2552374.0,
81,2017091004,1086,81,2540928.0,
82,2017091004,1086,82,497326.0,
83,2017091004,1086,83,2558052.0,
84,2017091004,1086,84,2532884.0,
85,2017091004,1110,85,2543466.0,
86,2017091004,1110,86,497326.0,
87,2017091004,1110,87,2558052.0,
88,2017091004,1110,88,2532884.0,
89,2017091004,1110,89,2540020.0,
90,2017091004,1157,90,2553435.0,
91,2017091004,1157,91,497238.0,
92,2017091004,1157,92,2543847.0,
93,2017091004,1157,93,2506106.0,
94,2017091004,1157,94,2543628.0,
95,2017091004,1200,95,2553435.0,
96,2017091004,1200,96,2541966.0,
97,2017091004,1200,97,497238.0,
98,2017091004,1200,98,2543847.0,
99,2017091004,1200,99,2506106.0,
100,2017091004,1224,100,2553435.0,
101,2017091004,1224,101,2552656.0,
102,2017091004,1224,102,497238.0,
103,2017091004,1224,103,2543847.0,
104,2017091004,1224,104,2543628.0,
105,2017091004,1281,105,2553435.0,
106,2017091004,1281,106,2552656.0,
107,2017091004,1281,107,497238.0,
108,2017091004,1281,108,2543847.0,
109,2017091004,1281,109,2506106.0,
110,2017091004,1363,110,2552374.0,
111,2017091004,1363,111,2543466.0,
112,2017091004,1363,112,497326.0,
113,2017091004,1363,113,2532884.0,
114,2017091004,1363,114,2543836.0,
115,2017091004,1434,115,2556118.0,
116,2017091004,1434,116,2543466.0,
117,2017091004,1434,117,497326.0,
118,2017091004,1434,118,2532884.0,
119,2017091004,1434,119,2543836.0,
120,2017091004,1457,120,2543466.0,
121,2017091004,1457,121,497326.0,
122,2017091004,1457,122,2558052.0,
123,2017091004,1457,123,2532884.0,
124,2017091004,1457,124,2540020.0,
125,2017091004,1481,125,2543466.0,
126,2017091004,1481,126,497326.0,
127,2017091004,1481,127,2558052.0,
128,2017091004,1481,128,2532884.0,
129,2017091004,1481,129,2540020.0,
130,2017091004,1570,130,2540928.0,
131,2017091004,1570,131,2543466.0,
132,2017091004,1570,132,497326.0,
133,2017091004,1570,133,2532884.0,
134,2017091004,1570,134,2540020.0,
135,2017091004,1633,135,2553435.0,
136,2017091004,1633,136,2541966.0,
137,2017091004,1633,137,497238.0,
138,2017091004,1633,138,2543847.0,
139,2017091004,1633,139,2506106.0,
140,2017091004,1699,140,2553435.0,
141,2017091004,1699,141,2541096.0,
142,2017091004,1699,142,497238.0,
143,2017091004,1699,143,2506106.0,
144,2017091004,1699,144,2543628.0,
145,2017091004,1725,145,2553435.0,
146,2017091004,1725,146,2552656.0,
147,2017091004,1725,147,2541966.0,
148,2017091004,1725,148,2543847.0,
149,2017091004,1725,149,2506106.0,
150,2017091004,1790,150,2543466.0,
151,2017091004,1790,151,497326.0,
152,2017091004,1790,152,2532884.0,
153,2017091004,1790,153,2543836.0,
154,2017091004,1790,154,2540020.0,
155,2017091004,1878,155,2553435.0,
156,2017091004,1878,156,2541966.0,
157,2017091004,1878,157,497238.0,
158,2017091004,1878,158,2543847.0,
159,2017091004,1878,159,2506106.0,
160,2017091004,1900,160,2553435.0,
161,2017091004,1900,161,2541966.0,
162,2017091004,1900,162,497238.0,
163,2017091004,1900,163,2543847.0,
164,2017091004,1900,164,2506106.0,
165,2017091004,1924,165,2553435.0,
166,2017091004,1924,166,2541966.0,
167,2017091004,1924,167,497238.0,
168,2017091004,1924,168,2543847.0,
169,2017091004,1924,169,2506106.0,
170,2017091004,1958,170,2553435.0,
171,2017091004,1958,171,2541966.0,
172,2017091004,1958,172,497238.0,
173,2017091004,1958,173,2543847.0,
174,2017091004,1958,174,2506106.0,
175,2017091004,2037,175,2539217.0,
176,2017091004,2037,176,2541966.0,
177,2017091004,2037,177,497238.0,
178,2017091004,2037,178,2543847.0,
179,2017091004,2037,179,2506106.0,
180,2017091004,2081,180,2553435.0,
181,2017091004,2081,181,2552656.0,
182,2017091004,2081,182,497238.0,
183,2017091004,2081,183,2543847.0,
184,2017091004,2081,184,2506106.0,
185,2017091004,2122,185,2553435.0,
186,2017091004,2122,186,2541966.0,
187,2017091004,2122,187,497238.0,
188,2017091004,2122,188,2543847.0,
189,2017091004,2122,189,2506106.0,
190,2017091004,2144,190,2553435.0,
191,2017091004,2144,191,2552656.0,
192,2017091004,2144,192,2541966.0,
193,2017091004,2144,193,2543847.0,
194,2017091004,2144,194,2506106.0,
195,2017091004,2166,195,2553435.0,
196,2017091004,2166,196,2541966.0,
197,2017091004,2166,197,497238.0,
198,2017091004,2166,198,2543847.0,
199,2017091004,2166,199,2506106.0,
200,2017091004,2208,200,2543466.0,
201,2017091004,2208,201,497326.0,
202,2017091004,2208,202,2558052.0,
203,2017091004,2208,203,2532884.0,
204,2017091004,2208,204,2540020.0,
205,2017091004,2249,205,2543466.0,
206,2017091004,2249,206,497326.0,
207,2017091004,2249,207,2558052.0,
208,2017091004,2249,208,2532884.0,
209,2017091004,2249,209,2540020.0,
210,2017091004,2271,210,2543466.0,
211,2017091004,2271,211,497326.0,
212,2017091004,2271,212,2558052.0,
213,2017091004,2271,213,2532884.0,
214,2017091004,2271,214,2540020.0,
215,2017091004,2293,215,2543466.0,
216,2017091004,2293,216,497326.0,
217,2017091004,2293,217,2558052.0,
218,2017091004,2293,218,2532884.0,
219,2017091004,2293,219,2540020.0,
220,2017091004,2334,220,2552374.0,
221,2017091004,2334,221,2543466.0,
222,2017091004,2334,222,497326.0,
223,2017091004,2334,223,2532884.0,
224,2017091004,2334,224,2543836.0,
225,2017091004,2356,225,2552374.0,
226,2017091004,2356,226,2543466.0,
227,2017091004,2356,227,497326.0,
228,2017091004,2356,228,2532884.0,
229,2017091004,2356,229,2543836.0,
230,2017091004,2378,230,2552374.0,
231,2017091004,2378,231,2543466.0,
232,2017091004,2378,232,497326.0,
233,2017091004,2378,233,2558052.0,
234,2017091004,2378,234,2532884.0,
235,2017091004,2502,235,2540928.0,
236,2017091004,2502,236,2556118.0,
237,2017091004,2502,237,2543466.0,
238,2017091004,2502,238,497326.0,
239,2017091004,2502,239,2532884.0,
240,2017091004,2526,240,2543466.0,
241,2017091004,2526,241,497326.0,
242,2017091004,2526,242,2558052.0,
243,2017091004,2526,243,2532884.0,
244,2017091004,2526,244,2540020.0,
245,2017091004,2571,245,2556118.0,
246,2017091004,2571,246,2543466.0,
247,2017091004,2571,247,497326.0,
248,2017091004,2571,248,2558052.0,
249,2017091004,2571,249,2532884.0,
250,2017091004,2595,250,2543466.0,
251,2017091004,2595,251,497326.0,
252,2017091004,2595,252,2558052.0,
253,2017091004,2595,253,2532884.0,
254,2017091004,2595,254,2540020.0,
255,2017091004,2661,255,2553435.0,
256,2017091004,2661,256,2541966.0,
257,2017091004,2661,257,497238.0,
258,2017091004,2661,258,2543847.0,
259,2017091004,2661,259,2506106.0,
260,2017091004,2760,260,2553435.0,
261,2017091004,2760,261,2552656.0,
262,2017091004,2760,262,2541966.0,
263,2017091004,2760,263,497238.0,
264,2017091004,2760,264,2506106.0,
265,2017091004,2786,265,2553435.0,
266,2017091004,2786,266,2552656.0,
267,2017091004,2786,267,497238.0,
268,2017091004,2786,268,2543847.0,
269,2017091004,2786,269,2506106.0,
270,2017091004,2810,270,2553435.0,
271,2017091004,2810,271,2552656.0,
272,2017091004,2810,272,497238.0,
273,2017091004,2810,273,2543847.0,
274,2017091004,2810,274,2506106.0,
275,2017091004,2834,275,2553435.0,
276,2017091004,2834,276,2552656.0,
277,2017091004,2834,277,2541966.0,
278,2017091004,2834,278,2543847.0,
279,2017091004,2834,279,2506106.0,
280,2017091004,2858,280,2553435.0,
281,2017091004,2858,281,2541966.0,
282,2017091004,2858,282,497238.0,
283,2017091004,2858,283,2543847.0,
284,2017091004,2858,284,2506106.0,
285,2017091004,2913,285,2553435.0,
286,2017091004,2913,286,2541966.0,
287,2017091004,2913,287,2543847.0,
288,2017091004,2913,288,2506106.0,
289,2017091004,2913,289,2543628.0,
290,2017091004,2935,290,2553435.0,
291,2017091004,2935,291,2541966.0,
292,2017091004,2935,292,2543847.0,
293,2017091004,2935,293,2506106.0,
294,2017091004,2935,294,2543628.0,
295,2017091004,3019,295,2552374.0,
296,2017091004,3019,296,2540928.0,
297,2017091004,3019,297,2558052.0,
298,2017091004,3019,298,2532884.0,
299,2017091004,3019,299,2543836.0,
300,2017091004,3064,300,2552374.0,
301,2017091004,3064,301,2540928.0,
302,2017091004,3064,302,497326.0,
303,2017091004,3064,303,2558052.0,
304,2017091004,3064,304,2532884.0,
